"tsn";"genus";"species";"en_com_name";"fr_com_name";"qc_code";"on_tree_code";"on_alpha_code";"us_code";"nb_code";"id_spe"
194798;"Pinus";"arizonica";"Arizona pine";;;;;135;;"194798-PIN-ARI"
194812;"Juniperus";"ashei";"Ashe juniper";;;;;61;;"194812-JUN-ASH"
194816;"Juniperus";"californica";"California juniper";;;;;62;;"194816-JUN-CAL"
194820;"Juniperus";"communis";;"Genévrier commun";"JUC";;;;;"194820-JUN-COM"
194834;"Juniperus";"deppeana";"alligator juniper";;;;;63;;"194834-JUN-DEP"
194839;"Juniperus";"coahuilensis";"redberry juniper";;;;;59;;"194839-JUN-COA"
194842;"Juniperus";"flaccida";"Drooping juniper";;;;;60;;"194842-JUN-FLA"
194846;"Juniperus";"horizontalis";;"Genévrier horizontal";"JUH";;;;;"194846-JUN-HOR"
194853;"Juniperus";"monosperma";"oneseed juniper";;;;;69;;"194853-JUN-MON"
194855;"Juniperus";"occidentalis";"western juniper";;;;;64;;"194855-JUN-OCC"
194859;"Juniperus";"osteosperma";"Utah juniper";;;;;65;;"194859-JUN-OST"
194869;"Juniperus";"pinchotii";"Pinchot juniper";;;;;58;;"194869-JUN-PIN"
194872;"Juniperus";"scopulorum";"Rocky Mountain juniper";;;;;66;;"194872-JUN-SCO"
194882;"Taxus";;"yew";;;;;230;;"194882-TAX-NA"
194884;"Taxus";"brevifolia";"Pacific yew";;;;;231;;"194884-TAX-BRE"
194885;"Taxus";"canadensis";;"If du Canada";"TAC";;;;;"194885-TAX-CAN"
194887;"Taxus";"floridana";"Florida yew";;;;;232;;"194887-TAX-FLO"
194888;"Torreya";;"torreya (nutmeg)";;;;;250;;"194888-TOR-NA"
194889;"Torreya";"californica";"California torreya (nutmeg)";;;;;251;;"194889-TOR-CAL"
194890;"Torreya";"taxifolia";"Florida torreya (nutmeg)";;;;;252;;"194890-TOR-TAX"
194903;"Guatteria";"caribaea";"haya blanca";;;;;7295;;"194903-GUA-CAR"
194906;"Oxandra";"laurifolia";"haya";;;;;8034;;"194906-OXA-LAU"
195168;"Quercus";"buckleyi";"Buckley oak";;;;;8513;;"195168-QUE-BUC"
195180;"Quercus";"laceyi";"Lacey oak";;;;;8514;;"195180-QUE-LAC"
195184;"Quercus";"similis";"Delta post oak";;;;;836;;"195184-QUE-SIM"
195188;"Quercus";"texana";"Texas red oak";;;;;828;;"195188-QUE-TEX"
195195;"Quercus";"pagoda";"cherrybark oak";;;;;813;;"195195-QUE-PAG"
195688;"Banara";"vanderbiltii";"Vanderbilt's palo de ramon";;;;;6219;;"195688-BAN-VAN"
195773;"Populus";"tremuloides";"Trembling aspen ;quaking aspen";"Peuplier faux tremble";"PET";74;"At";746;20;"195773-POP-TRE"
195919;"Stahlia";"monosperma";"cobana negra";;;;;8654;;"195919-STA-MON"
195925;"Nyssa";"biflora";"swamp tupelo";;;;;694;;"195925-NYS-BIF"
195927;"Nyssa";"ogeche";"Ogeechee tupelo";;;;;692;;"195927-NYS-OGE"
195929;"Santalum";;"sandalwood";;;;;8526;;"195929-SAN-NA"
195931;"Santalum";"ellipticum";"coastal sandalwood";;;;;8516;;"195931-SAN-ELL"
195933;"Santalum";"freycinetianum";"forest sandalwood";;;;;8517;;"195933-SAN-FRE"
195943;"Santalum";"haleakalae";"Haleakala sandalwood";;;;;8521;;"195943-SAN-HAL"
195944;"Santalum";"paniculatum";"mountain sandalwood";;;;;8522;;"195944-SAN-PAN"
195950;"Santalum";"salicifolium";"willowleaf sandalwood";;;;;8525;;"195950-SAN-SAL"
195963;"Ottoschulzia";"rhodoxylon";"pincho palo de rosa";;;;;8027;;"195963-OTT-RHO"
196009;"Ziziphus";"reticulata";"cacao rojo";;;;;8940;;"196009-ZIZ-RET"
196010;"Ziziphus";"rignonii";"soana";;;;;8941;;"196010-ZIZ-RIG"
196011;"Ziziphus";"taylorii";"Taylor's jujube";;;;;8943;;"196011-ZIZ-TAY"
196012;"Melicope";;"melicope";;;;;7754;;"196012-MEL-NA"
196015;"Melicope";"anisata";"mokihana";;;;;7719;;"196015-MEL-ANI"
196016;"Melicope";"balloui";"Ballous melicope";;;;;7720;;"196016-MEL-BAL"
196017;"Melicope";"barbigera";"uahiapele";;;;;7721;;"196017-MEL-BAR"
196018;"Melicope";"christophersenii";"Waianae Range melicope";;;;;7722;;"196018-MEL-CHR"
196019;"Melicope";"cinerea";"manena";;;;;7723;;"196019-MEL-CIN"
196020;"Melicope";"clusiifolia";"kukaemoa";;;;;7724;;"196020-MEL-CLU"
196021;"Melicope";"cruciata";"piloula";;;;;7725;;"196021-MEL-CRU"
196023;"Melicope";"elliptica";"leiohiiaka";;;;;7726;;"196023-MEL-ELL"
196025;"Melicope";"haleakalae";"Haleakala melicope";;;;;7727;;"196025-MEL-HAL"
196026;"Melicope";"haupuensis";"Haupa Mountain melicope";;;;;7728;;"196026-MEL-HAU"
196027;"Melicope";"hawaiensis";"mokihana kukae moa";;;;;7729;;"196027-MEL-HAW"
196029;"Melicope";"kaalaensis";"Kaala melicope";;;;;7732;;"196029-MEL-KAA"
196031;"Melicope";"knudsenii";"Olokele Valley melicope";;;;;7733;;"196031-MEL-KNU"
196033;"Melicope";"macropus";"Kaholuamanu melicope";;;;;7734;;"196033-MEL-MAC"
196034;"Melicope";"makahae";"Makaha Valley melicope";;;;;7735;;"196034-MEL-MAK"
196035;"Melicope";"molokaiensis";"Molokai melicope";;;;;7736;;"196035-MEL-MOL"
196036;"Melicope";"mucronulata";"alani";;;;;7737;;"196036-MEL-MUC"
196039;"Melicope";"oahuensis";"Oahu melicope";;;;;7738;;"196039-MEL-OAH"
196040;"Melicope";"obovata";"Makawao melicope";;;;;7739;;"196040-MEL-OBO"
196041;"Melicope";"orbicularis";"Honokahua melicope";;;;;7740;;"196041-MEL-ORB"
196042;"Melicope";"ovalis";"Hana melicope";;;;;7741;;"196042-MEL-OVA"
196043;"Melicope";"ovata";"eggshape melicope";;;;;7742;;"196043-MEL-OVA"
196044;"Melicope";"pallida";"pale melicope";;;;;7743;;"196044-MEL-PAL"
196045;"Melicope";"paniculata";"Lihue melicope";;;;;7744;;"196045-MEL-PAN"
196046;"Melicope";"peduncularis";"boxfruit alani";;;;;7745;;"196046-MEL-PED"
196047;"Melicope";"pseudoanisata";"Kohala Summit melicope";;;;;7746;;"196047-MEL-PSE"
196048;"Melicope";"puberula";"hairy melicope";;;;;7747;;"196048-MEL-PUB"
196049;"Melicope";"quadrangularis";"fourangle melicope";;;;;7748;;"196049-MEL-QUA"
196050;"Melicope";"radiata";"kapu melicope";;;;;7749;;"196050-MEL-RAD"
196052;"Melicope";"rotundifolia";"roundleaf melicope";;;;;7751;;"196052-MEL-ROT"
196053;"Melicope";"saint-johnii";"St. Johns melicope";;;;;7752;;"196053-MEL-SAI"
196054;"Melicope";"sandwicensis";"Mt. Kaala melicope";;;;;7753;;"196054-MEL-SAN"
196055;"Melicope";"volcanica";"volcanic melicope";;;;;7755;;"196055-MEL-VOL"
196056;"Melicope";"waialealae";"alani wai";;;;;7756;;"196056-MEL-WAI"
196058;"Melicope";"wawraeana";"Monoa melicope";;;;;7757;;"196058-MEL-WAW"
196059;"Melicope";"zahlbruckneri";"kipuka piaula";;;;;7758;;"196059-MEL-ZAH"
500160;"Bruguiera";;"bruguiera";;;;;6269;;"500160-BRU-NA"
500183;"Caryota";;"Caryota";;;;;6400;;"500183-CAR-NA"
500185;"Casearia";;"Casearia";;;;;6408;;"500185-CAS-NA"
500204;"Cinchona";;"cinchona";;;;;6553;;"500204-CIN-NA"
500224;"Cryptomeria";;"Japanese cedar";;;;;6787;;"500224-CRY-NA"
500269;"Eriobotrya";;"loquat";;;;;6999;;"500269-ERI-NA"
500276;"Exocarpos";;"exocarpos";;;;;7132;;"500276-EXO-NA"
500283;"Flueggea";;"bushweed";;;;;7193;;"500283-FLU-NA"
500313;"Heliocarpus";;"heliocarpus";;;;;7350;;"500313-HEL-NA"
500319;"Hernandia";;"Hernandia";;;;;7367;;"500319-HER-NA"
500347;"Inga";;"inga";;;;;7467;;"500347-ING-NA"
500393;"Lunania";;"lunania";;;;;7604;;"500393-LUN-NA"
500401;"Macaranga";;"macaranga";;;;;7623;;"500401-MAC-NA"
500443;"Nestegis";;"nestegis";;;;;7961;;"500443-NES-NA"
500462;"Pandanus";;"screwpine";;;;;8084;;"500462-PAN-NA"
500501;"Polyscias";;"Polyscias";;;;;8289;;"500501-POL-NA"
500503;"Premna";;"Premna";;;;;8310;;"500503-PRE-NA"
500553;"Senna";;"senna";;;;;8598;;"500553-SEN-NA"
500590;"Tibouchina";;"glorytree";;;;;8804;;"500590-TIB-NA"
500609;"Vernicia";;"vernicia";;;;;8870;;"500609-VER-NA"
500616;"Xylosma";;"xylosma";;;;;8915;;"500616-XYL-NA"
500704;"Monodora";;"monodora";;;;;7839;;"500704-MON-NA"
500733;"Averrhoa";;"Averrhoa";;;;;6199;;"500733-AVE-NA"
500749;"Canarium";;"Canarium";;;;;6377;;"500749-CAN-NA"
500815;"Metroxylon";;"Metroxylon";;;;;7800;;"500815-MET-NA"
500868;"Syncarpia";;"turpentine tree";;;;;8690;;"500868-SYN-NA"
500875;"Xylocarpus";;"Xylocarpus";;;;;8905;;"500875-XYL-NA"
500877;"Parinari";;"Parinari";;;;;8105;;"500877-PAR-NA"
500910;"Carmona";;"scorpionbush";;;;;6398;;"500910-CAR-NA"
500927;"Barringtonia";;"Barringtonia";;;;;6223;;"500927-BAR-NA"
500932;"Morella";;"bayberry";;;;;7848;;"500932-MOR-NA"
500946;"Gmelina";;"Gmelina";;;;;7253;;"500946-GME-NA"
500958;"Anadenanthera";"peregrina";"Anadenanthera peregrina";;;;;6111;;"500958-ANA-PER"
501004;"Bobea";"brevipes";"akupa";;;;;6242;;"501004-BOB-BRE"
501132;"Calliandra";"surinamensis";"Surinamese stickpea";;;;;6325;;"501132-CAL-SUR"
501145;"Calocedrus";"decurrens";"incense-cedar";;;;;81;;"501145-CAL-DEC"
501153;"Calophyllum";"inophyllum";"Alexandrian laurel";;;;;6341;;"501153-CAL-INO"
501308;"Caryota";"mitis";"fish tail palm";;;;;6399;;"501308-CAR-MIT"
501310;"Casearia";"aculeata";"rabo de ranton";;;;;6402;;"501310-CAS-ACU"
501311;"Casearia";"arborea";"gia verde";;;;;6403;;"501311-CAS-ARB"
501312;"Casearia";"decandra";"wild honeytree";;;;;6406;;"501312-CAS-DEC"
501313;"Casearia";"guianensis";"Guyanese wild coffee";;;;;6407;;"501313-CAS-GUI"
501314;"Casearia";"sylvestris";"crackopen";;;;;6410;;"501314-CAS-SYL"
501316;"Cassia";"grandis";"pink shower";;;;;6417;;"501316-CAS-GRA"
501318;"Castanea";"mollissima";"Chinese chestnut";;;;;424;;"501318-CAS-MOL"
501334;"Casuarina";"cunninghamiana";"river sheoak";;;;;6433;;"501334-CAS-CUN"
501343;"Cecropia";"obtusifolia";"trumpet tree";;;;;6441;;"501343-CEC-OBT"
501369;"Cereus";"hexagonus";"lady of the night cactus";;;;;6468;;"501369-CER-HEX"
501372;"Cestrum";"aurantiacum";"orange jessamine";;;;;6473;;"501372-CES-AUR"
501480;"Cheirodendron";"forbesii";"olapa";;;;;6509;;"501480-CHE-FOR"
501489;"Chionanthus";"axilliflorus";"hueso";;;;;6519;;"501489-CHI-AXI"
501490;"Chionanthus";"compactus";"bridgotree";;;;;6520;;"501490-CHI-COM"
501491;"Chionanthus";"domingensis";"white rosewood";;;;;6521;;"501491-CHI-DOM"
501492;"Chionanthus";"holdridgei";"hueso prieto";;;;;6522;;"501492-CHI-HOL"
501493;"Chionanthus";"ligustrinus";"cabra blanca";;;;;6523;;"501493-CHI-LIG"
501506;"Chrysophyllum";"argenteum";"bastard redwood";;;;;6539;;"501506-CHR-ARG"
501507;"Chrysophyllum";"oliviforme";"satinleaf";;;;;6542;;"501507-CHR-OLI"
501508;"Chrysophyllum";"pauciflorum";"camito de perro";;;;;6543;;"501508-CHR-PAU"
501523;"Cinchona";"pubescens";"quinine";;;;;6552;;"501523-CIN-PUB"
501525;"Cinnamomum";"burmannii";"Padang cassia";;;;;6555;;"501525-CIN-BUR"
501526;"Cinnamomum";"elongatum";"laurel avispillo";;;;;6559;;"501526-CIN-ELO"
501528;"Cinnamomum";"montanum";"avispillo";;;;;6560;;"501528-CIN-MON"
501529;"Cinnamomum";"verum";"cinnamon";;;;;6564;;"501529-CIN-VER"
501574;"Citrus";"maxima";"Citrus maxima";;;;;6581;;"501574-CIT-MAX"
501586;"Clermontia";"fauriei";"haha aiakamanu";;;;;6605;;"501586-CLE-FAU"
501595;"Clusia";"clusioides";"cupeillo";;;;;6646;;"501595-CLU-CLU"
501596;"Clusia";"gundlachii";"Grundlach's attorney";;;;;6648;;"501596-CLU-GUN"
501597;"Cnidoscolus";"aconitifolius";"treadsoftly";;;;;6655;;"501597-CNI-ACO"
501598;"Coccoloba";"pallida";"pale seagrape";;;;;6662;;"501598-COC-PAL"
501599;"Coccoloba";"sintenisii";"uvero de monte";;;;;6666;;"501599-COC-SIN"
501600;"Coccoloba";"tenuifolia";"Bahama pigeonplum";;;;;6669;;"501600-COC-TEN"
501601;"Coccothrinax";"barbadensis";"Coccothrinax barbadensis";;;;;6673;;"501601-COC-BAR"
501604;"Cochlospermum";"vitifolium";"silk cottontree";;;;;6679;;"501604-COC-VIT"
501606;"Coffea";"liberica";"Coffea liberica";;;;;6686;;"501606-COF-LIB"
501607;"Cojoba";"arborea";"Cojoba arborea";;;;;6688;;"501607-COJ-ARB"
501613;"Colubrina";"verrucosa";"Urban's nakedwood";;;;;6700;;"501613-COL-VER"
501619;"Comptonia";"peregrina";;"Comptonie voyageuse";"COP";;;;;"501619-COM-PER"
501630;"Cordia";"laevigata";"smooth manjack";;;;;6735;;"501630-COR-LAE"
501815;"Croton";"flavens";"Croton flavens";;;;;6774;;"501815-CRO-FLA"
501832;"Cryptomeria";"japonica";"Japanese cedar";;;;;6786;;"501832-CRY-JAP"
501840;"Cunninghamia";"lanceolata";"Chinese fir";;;;;6788;;"501840-CUN-LAN"
501864;"Cyanea";"hardyi";"Oahu cyanea";;;;;6810;;"501864-CYA-HAR"
501867;"Cyanea";"pohaku";"pohaku cyanea";;;;;6822;;"501867-CYA-POH"
501871;"Cybianthus";"sintenisii";"Cybianthus sintenisii";;;;;6850;;"501871-CYB-SIN"
501910;"Cynometra";"portoricensis";"oreganillo falso";;;;;6857;;"501910-CYN-POR"
501970;"Daphnopsis";"helleriana";"Heller's cieneguillo";;;;;6872;;"501970-DAP-HEL"
501971;"Daphnopsis";"philippiana";"emajagua de sierra";;;;;6873;;"501971-DAP-PHI"
502076;"Diospyros";"blancoi";"mabolo";;;;;6900;;"502076-DIO-BLA"
502077;"Diospyros";"sandwicensis";"lama";;;;;6911;;"502077-DIO-SAN"
502078;"Diospyros";"sintenisii";"Chinese persimmon";;;;;6912;;"502078-DIO-SIN"
502112;"Dovyalis";"hebecarpa";"Ceylon gooseberry";;;;;6930;;"502112-DOV-HEB"
502162;"Dubautia";"knudsenii";"forest dubautia";;;;;6948;;"502162-DUB-KNU"
502187;"Duranta";"erecta";"golden dewdrops";;;;;6961;;"502187-DUR-ERE"
502307;"Enterolobium";"cyclocarpum";"monkeysoap";;;;;6996;;"502307-ENT-CYC"
502403;"Eriobotrya";"japonica";"loquat";;;;;6998;;"502403-ERI-JAP"
502435;"Erythrina";"corallodendron";"coral erythrina";;;;;7005;;"502435-ERY-COR"
502436;"Erythrina";"eggersii";"cock's spur";;;;;7007;;"502436-ERY-EGG"
502437;"Erythrina";"fusca";"bucayo";;;;;7008;;"502437-ERY-FUS"
502438;"Erythrina";"poeppigiana";"mountain immortelle";;;;;7011;;"502438-ERY-POE"
502439;"Erythrina";"sandwicensis";"wili wili";;;;;7012;;"502439-ERY-SAN"
502440;"Erythrina";"variegata";"tiger's claw";;;;;7015;;"502440-ERY-VAR"
502462;"Eucalyptus";"botryoides";"southern mahogany";;;;;7025;;"502462-EUC-BOT"
502463;"Eucalyptus";"bridgesiana";"applebox";;;;;7026;;"502463-EUC-BRI"
502465;"Eucalyptus";"camaldulensis";"river redgum";;;;;512;;"502465-EUC-CAM"
502466;"Eucalyptus";"cinerea";"argyle apple";;;;;7028;;"502466-EUC-CIN"
502468;"Eucalyptus";"cladocalyx";"sugargum";;;;;7030;;"502468-EUC-CLA"
502469;"Eucalyptus";"cornuta";"yate";;;;;7031;;"502469-EUC-COR"
502470;"Eucalyptus";"crebra";"narrowleaf red ironbark";;;;;7032;;"502470-EUC-CRE"
502471;"Eucalyptus";"deanei";"roundleaf gum";;;;;7033;;"502471-EUC-DEA"
502472;"Eucalyptus";"deglupta";"Indonesian gum";;;;;7034;;"502472-EUC-DEG"
502474;"Eucalyptus";"gomphocephala";"tuart";;;;;7038;;"502474-EUC-GOM"
502475;"Eucalyptus";"goniocalyx";"mountain graygum";;;;;7039;;"502475-EUC-GON"
502477;"Eucalyptus";"marginata";"jarrah";;;;;7044;;"502477-EUC-MAR"
502478;"Eucalyptus";"microcorys";"Australian tallowwood";;;;;7045;;"502478-EUC-MIC"
502480;"Eucalyptus";"paniculata";"gray ironbark";;;;;7046;;"502480-EUC-PAN"
502481;"Eucalyptus";"pilularis";"blackbutt";;;;;7047;;"502481-EUC-PIL"
502482;"Eucalyptus";"raveretiana";"black ironbox";;;;;7048;;"502482-EUC-RAV"
502483;"Eucalyptus";"resinifera";"redmahogany";;;;;7049;;"502483-EUC-RES"
502484;"Eucalyptus";"robusta";"swampmahogany";;;;;514;;"502484-EUC-ROB"
502485;"Eucalyptus";"rudis";"Western Australian floodedgum";;;;;7051;;"502485-EUC-RUD"
502486;"Eucalyptus";"saligna";"Sydney bluegum";;;;;7053;;"502486-EUC-SAL"
502487;"Eucalyptus";"sideroxylon";"red ironbark";;;;;7054;;"502487-EUC-SID"
502488;"Eucalyptus";"viminalis";"manna gum";;;;;7057;;"502488-EUC-VIM"
502491;"Eugenia";"biflora";"blackrodwood";;;;;7061;;"502491-EUG-BIF"
502493;"Eugenia";"corozalensis";"sperry guava";;;;;7069;;"502493-EUG-COR"
502494;"Eugenia";"domingensis";"serrette guave";;;;;7071;;"502494-EUG-DOM"
502534;"Euphorbia";"cotinifolia";"Mexican shrubby spurge";;;;;7109;;"502534-EUP-COT"
502540;"Euphorbia";"lactea";"mottled spurge";;;;;7111;;"502540-EUP-LAC"
502544;"Euphorbia";"neriifolia";"Indian spurgetree";;;;;7112;;"502544-EUP-NER"
502548;"Euphorbia";"pulcherrima";"poinsettia";;;;;7114;;"502548-EUP-PUL"
502550;"Euphorbia";"tirucalli";"Indiantree spurge";;;;;7116;;"502550-EUP-TIR"
502585;"Exocarpos";"gaudichaudii";"hulumoa";;;;;7131;;"502585-EXO-GAU"
502615;"Ficus";"americana";"Jamaican cherry fig";;;;;7148;;"502615-FIC-AME"
502616;"Ficus";"microcarpa";"Chinese banyan";;;;;7160;;"502616-FIC-MIC"
502627;"Fitchia";"speciosa";"burrdaisytree";;;;;7182;;"502627-FIT-SPE"
502628;"Flacourtia";"indica";"governor's plum";;;;;7184;;"502628-FLA-IND"
502629;"Flacourtia";"inermis";"batoko plum";;;;;7185;;"502629-FLA-INE"
502633;"Flindersia";"brayleyana";"Queensland maple";;;;;7188;;"502633-FLI-BRA"
502635;"Flueggea";"acidoton";"Flueggea acidoton";;;;;7190;;"502635-FLU-ACI"
502636;"Flueggea";"neowawraea";"mehamehame";;;;;7192;;"502636-FLU-NEO"
502639;"Forestiera";"rhamnifolia";"caca ravet";;;;;7195;;"502639-FOR-RHA"
502644;"Fortunella";"margarita";"oval kumquat";;;;;7198;;"502644-FOR-MAR"
502662;"Fraxinus";"berlandieriana";"Berlandier ash";;;;;5491;;"502662-FRA-BER"
502664;"Fraxinus";"uhdei";"shamel ash";;;;;7206;;"502664-FRA-UHD"
502685;"Fuchsia";"boliviana";"Bolivian fuchsia";;;;;7207;;"502685-FUC-BOL"
502686;"Fuchsia";"paniculata";"shrubby fuchsia";;;;;7208;;"502686-FUC-PAN"
502725;"Garcinia";"hessii";"lemon saptree";;;;;7213;;"502725-GAR-HES"
502726;"Garcinia";"portoricensis";"palo de cruz";;;;;7218;;"502726-GAR-POR"
502728;"Gardenia";"taitensis";"Tahitian gardenia";;;;;7228;;"502728-GAR-TAI"
502803;"Gliricidia";"sepium";"quickstick";;;;;7245;;"502803-GLI-SEP"
502833;"Grevillea";"banksii";"kahiliflower";;;;;7272;;"502833-GRE-BAN"
502839;"Guatteria";"blainii";"haya minga";;;;;7294;;"502839-GUA-BLA"
502845;"Gymnanthes";"lucida";"oysterwood";;;;;7317;;"502845-GYM-LUC"
502851;"Gymnocladus";"dioicus";"Kentucky coffee tree ;Kentucky coffeetree";;;133;"Kk";571;;"502851-GYM-DIO"
502866;"Haematoxylum";"campechianum";"bloodwoodtree";;;;;7321;;"502866-HAE-CAM"
502900;"Hedyosmum";"arborescens";"cigarbush";;;;;7341;;"502900-HED-ARB"
502932;"Helicteres";"jamaicensis";"screwtree";;;;;7347;;"502932-HEL-JAM"
502947;"Henriettea";"fascicularis";"camasey peludo";;;;;7353;;"502947-HEN-FAS"
502948;"Henriettea";"macfadyenii";"MacFadyen's camasey";;;;;7354;;"502948-HEN-MAC"
502949;"Henriettea";"membranifolia";"thinleaf camasey";;;;;7355;;"502949-HEN-MEM"
502950;"Henriettea";"squamulosum";"jusillo";;;;;7357;;"502950-HEN-SQU"
502956;"Hernandia";"sonora";"mago";;;;;7366;;"502956-HER-SON"
502991;"Hibiscadelphus";"crucibracteatus";"lava hau kuahiwi";;;;;7385;;"502991-HIB-CRU"
502993;"Hibiscadelphus";"wilderianus";"Maui hau kuahiwi";;;;;7391;;"502993-HIB-WIL"
502996;"Hibiscus";"calyphyllus";"lemonyellow rosemallow";;;;;7401;;"502996-HIB-CAL"
502997;"Hibiscus";"macrophyllus";"largeleaf rosemallow";;;;;7407;;"502997-HIB-MAC"
503046;"Hirtella";"rugosa";"teta de burra cinarron";;;;;7418;;"503046-HIR-RUG"
503047;"Hirtella";"triandra";"pigeonberry";;;;;7420;;"503047-HIR-TRI"
503058;"Homalium";"racemosum";"white cogwood";;;;;7422;;"503058-HOM-RAC"
503101;"Hylocereus";"undatus";"nightblooming cactus";;;;;7441;;"503101-HYL-UND"
503102;"Hymenaea";"courbaril";"stinkingtoe";;;;;7442;;"503102-HYM-COU"
503128;"Hyperbaena";"laurifolia";"limestone snakevine";;;;;7446;;"503128-HYP-LAU"
503154;"Ilex";"aquifolium";"English holly";;;;;7454;;"503154-ILE-AQU"
503168;"Inga";"laurina";"sacky sac bean";;;;;7470;;"503168-ING-LAU"
503170;"Inga";"vera";"river koko";;;;;7474;;"503170-ING-VER"
503224;"Ixora";"thwaitesii";"white jungleflame";;;;;7481;;"503224-IXO-THW"
503229;"Jacquinia";"berteroi";"bois bande";;;;;7487;;"503229-JAC-BER"
503303;"Labordia";"waiolani";"Nevada peavine";;;;;7529;;"503303-LAB-WAI"
503313;"Laetia";"procera";"cuero de rana";;;;;7530;;"503313-LAE-PRO"
503318;"Laguncularia";"racemosa";"white-mangrove";;;;;988;;"503318-LAG-RAC"
503345;"Lawsonia";"inermis";"henna";;;;;7550;;"503345-LAW-INE"
503387;"Leptocereus";"quadricostatus";"pitahaya";;;;;7556;;"503387-LEP-QUA"
503393;"Leptospermum";"scoparium";"broom teatree";;;;;7561;;"503393-LEP-SCO"
503448;"Licaria";"parvifolia";"Puerto Rico cinnamon";;;;;7570;;"503448-LIC-PAR"
503504;"Litchi";"chinensis";"Lychee";;;;;7583;;"503504-LIT-CHI"
503507;"Livistona";"chinensis";"fountain palm";;;;;7588;;"503507-LIV-CHI"
503539;"Lonchocarpus";"domingensis";"geno geno";;;;;7590;;"503539-LON-DOM"
503540;"Lonchocarpus";"glaucifolius";"geno";;;;;7591;;"503540-LON-GLA"
503548;"Lonicera";"villosa";;"Chèvrefeuille velu";"LOV";;;;;"503548-LON-VIL"
503553;"Lophostemon";"confertus";"vinegartree";;;;;7595;;"503553-LOP-CON"
503571;"Lunania";"ekmanii";"Lunania ekmanii";;;;;7606;;"503571-LUN-EKM"
503626;"Lyonia";"rubiginosa";"St. Thomas staggerbush";;;;;7608;;"503626-LYO-RUB"
503631;"Lysiloma";"latisiliquum";"false tamarind";;;;;884;;"503631-LYS-LAT"
503635;"Macadamia";"integrifolia";"macadamia nut tree, pengua";;;;;7614;;"503635-MAC-INT"
503636;"Macaranga";"mappa";"pengua";;;;;7621;;"503636-MAC-MAP"
503637;"Macaranga";"tanarius";"parasol leaf tree";;;;;7626;;"503637-MAC-TAN"
503644;"Machaerium";"lunatum";"palo de hoz";;;;;7628;;"503644-MAC-LUN"
503670;"Mallotus";"philippensis";"kamala tree";;;;;7639;;"503670-MAL-PHI"
503689;"Manihot";"glaziovii";"ceara rubbertree";;;;;7660;;"503689-MAN-GLA"
503690;"Manilkara";"jaimiqui";"wild dilly";;;;;7667;;"503690-MAN-JAI"
503693;"Mappia";"racemosa";"palo de cana";;;;;7677;;"503693-MAP-RAC"
503713;"Maytenus";"laevigata";"white cinnamon";;;;;7698;;"503713-MAY-LAE"
503717;"Mecranium";"latifolium";"Mecranium latifolium";;;;;7702;;"503717-MEC-LAT"
503738;"Melastoma";"sanguineum";"Melastoma sanguineum";;;;;7713;;"503738-MEL-SAN"
503745;"Meliosma";"herbertii";"aguacatillo";;;;;7763;;"503745-MEL-HER"
503746;"Meliosma";"obtusifolia";"cacaillo";;;;;7764;;"503746-MEL-OBT"
503748;"Melochia";"tomentosa";"teabush";;;;;7768;;"503748-MEL-TOM"
503749;"Melochia";"umbellata";"hierba del soldado";;;;;7769;;"503749-MEL-UMB"
503822;"Miconia";"impetiolaris";"camasey de costilla";;;;;7807;;"503822-MIC-IMP"
503823;"Miconia";"lanata";"hairy johnnyberry";;;;;7803;;"503823-MIC-LAN"
503826;"Micropholis";"guyanensis";"Micropholis guyanensis";;;;;7829;;"503826-MIC-GUY"
503833;"Mimosa";"arenosa";"elegant mimosa";;;;;7833;;"503833-MIM-ARE"
503874;"Moringa";"oleifera";"horseradishtree";;;;;7855;;"503874-MOR-OLE"
503889;"Musa";"troglodytarum";"fei banana";;;;;7879;;"503889-MUS-TRO"
503910;"Myrospermum";"frutescens";"cercipo";;;;;7905;;"503910-MYR-FRU"
503911;"Myrsine";"alyxifolia";"forest colicwood";;;;;7910;;"503911-MYR-ALY"
503912;"Myrsine";"coriacea";"leathery colicwood";;;;;7911;;"503912-MYR-COR"
503914;"Myrsine";"fosbergii";"Koolau Range colicwood";;;;;7916;;"503914-MYR-FOS"
503915;"Myrsine";"lanaiensis";"Lanai colicwood";;;;;7921;;"503915-MYR-LAN"
503950;"Nesoluma";"polynesicum";"keahi";;;;;7958;;"503950-NES-POL"
503951;"Nestegis";"sandwicensis";"Hawaii olive";;;;;7960;;"503951-NES-SAN"
503963;"Nothocestrum";"breviflorum";"smallflower aiea";;;;;7966;;"503963-NOT-BRE"
504041;"Opuntia";"monacantha";"common pricklypear";;;;;8015;;"504041-OPU-MON"
504057;"Ormosia";"krugii";"peronia";;;;;8020;;"504057-ORM-KRU"
504082;"Oxandra";"lanceolata";"blacklancewood";;;;;8033;;"504082-OXA-LAN"
504095;"Pandanus";"tectorius";"Tahitian screwpine";;;;;8085;;"504095-PAN-TEC"
504096;"Pandanus";"utilis";"common screwpine";;;;;8088;;"504096-PAN-UTI"
504245;"Pera";"bumeliifolia";"jiqi";;;;;8127;;"504245-PER-BUM"
504252;"Perrottetia";"sandwicensis";"olomea";;;;;8131;;"504252-PER-SAN"
504333;"Phoenix";"canariensis";"Canary Island date palm";;;;;8151;;"504333-PHO-CAN"
